datetime,transaction_id,provider_id,account_name,provider_name,operation_type,currency,amount,commission,commentary
2023-01-09 17:06:00,40_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-09 17:08:00,31_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-09 21:03:00,32_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-09 21:05:00,41_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-09 21:09:00,42_Super Trader_USD,17.0,Super Trader_USD,Green Field,income,USD,5400,0.0,"INVOICE: deposit, Super Trader to USD"
2023-01-09 21:11:00,43_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-10 00:05:00,44_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-10 00:10:00,42_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-10 00:12:00,45_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-10 03:09:00,34_Super Trader_EUR,21.0,Super Trader_EUR,Gold Fix,income,EUR,7200,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-01-10 03:11:00,35_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-10 03:13:00,33_Proxima LTD_USD,19.0,Proxima LTD_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-01-10 03:15:00,43_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-10 03:15:00,34_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-10 06:09:00,35_Mega Trade_USD,21.0,Mega Trade_USD,Green Field,income,USD,6000,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-01-10 06:11:00,36_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-10 06:16:00,45_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-10 06:21:00,35_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-10 10:13:00,36_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-10 10:16:00,44_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-10 10:20:00,46_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-10 12:16:00,45_Mega Trade_EUR,15.0,Mega Trade_EUR,Green Field,income,EUR,4200,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-01-10 12:18:00,46_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-10 12:21:00,46_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-10 12:27:00,47_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-10 16:20:00,37_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-10 16:21:00,48_Proxima LTD_EUR,23.0,Proxima LTD_EUR,Gold Fix,income,EUR,5400,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-01-10 16:23:00,49_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-10 16:24:00,37_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-10 18:22:00,38_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-10 18:25:00,47_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-10 18:26:00,50_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-10 21:27:00,39_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-10 21:31:00,48_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-10 21:32:00,36_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-10 23:30:00,51_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-10 23:33:00,40_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-10 23:39:00,49_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-11 01:27:00,37_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-11 01:30:00,47_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-11 01:37:00,38_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-11 05:33:00,39_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-11 05:37:00,48_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-11 05:40:00,52_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-11 07:29:00,41_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-11 07:32:00,38_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-11 07:35:00,40_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-11 10:25:00,39_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-11 10:28:00,49_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-11 10:35:00,41_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-11 13:22:00,40_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-11 13:26:00,50_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-11 13:29:00,42_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-11 17:06:00,41_Proxima LTD_USD,23.0,Proxima LTD_USD,Green Field,income,USD,4800,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-01-11 17:08:00,42_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-11 17:12:00,42_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-11 17:15:00,43_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-11 19:54:00,43_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-11 20:00:00,44_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-11 20:01:00,43_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-11 23:56:00,53_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-11 23:56:00,45_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-12 00:01:00,44_Super Trader_EUR,17.0,Super Trader_EUR,Green Field,income,EUR,7200,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-01-12 00:03:00,45_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-12 02:48:00,46_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-12 02:52:00,44_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-12 02:53:00,50_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-12 05:59:00,54_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-12 05:59:00,51_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-12 06:05:00,51_Super Trader_USD,15.0,Super Trader_USD,Gold Fix,income,USD,7200,0.0,"INVOICE: deposit, Super Trader to USD"
2023-01-12 06:07:00,52_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-12 09:00:00,47_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-12 09:04:00,46_Mega Trade_USD,17.0,Mega Trade_USD,Gold Fix,income,USD,3600,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-01-12 09:05:00,55_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-12 09:06:00,47_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-12 12:59:00,52_Mega Trade_EUR,25.0,Mega Trade_EUR,Gold Fix,income,EUR,4200,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-01-12 13:01:00,53_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-12 13:06:00,53_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-12 13:13:00,56_Proxima LTD_EUR,27.0,Proxima LTD_EUR,Gold Fix,income,EUR,7000,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-01-12 13:15:00,57_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-12 17:20:00,48_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-12 17:26:00,54_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-12 17:30:00,45_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-12 20:26:00,46_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-12 20:27:00,54_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-12 20:30:00,48_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-13 00:30:00,55_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-13 00:33:00,49_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-13 00:39:00,58_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-13 04:33:00,47_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-13 04:38:00,55_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-13 04:43:00,56_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-13 06:30:00,49_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-13 06:36:00,50_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-13 06:42:00,48_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-13 09:35:00,57_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-13 09:40:00,56_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-13 09:44:00,49_Proxima LTD_USD,19.0,Proxima LTD_USD,Gold Fix,income,USD,4900,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-01-13 09:46:00,50_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-13 12:38:00,58_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-13 12:45:00,57_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-13 12:51:00,51_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-13 15:41:00,58_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-13 15:45:00,59_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-13 15:45:00,50_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-13 17:45:00,60_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-13 17:48:00,51_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-13 17:52:00,59_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-13 20:44:00,60_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-13 20:49:00,52_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-13 20:50:00,52_Mega Trade_USD,21.0,Mega Trade_USD,Gold Fix,income,USD,7000,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-01-13 20:52:00,53_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-13 23:45:00,61_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-13 23:50:00,61_Super Trader_USD,,Super Trader_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-13 23:55:00,54_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-14 02:42:00,62_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-14 02:45:00,51_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-14 02:48:00,59_Mega Trade_EUR,29.0,Mega Trade_EUR,Gold Fix,income,EUR,4800,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-01-14 02:50:00,60_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-14 05:36:00,61_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-14 05:43:00,52_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-14 05:46:00,53_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-14 07:44:00,63_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-14 07:47:00,53_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-14 07:50:00,62_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-14 11:42:00,64_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-14 11:47:00,54_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-14 11:50:00,63_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-14 14:43:00,54_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-14 14:46:00,55_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-14 14:49:00,64_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-14 16:33:00,62_Super Trader_USD,23.0,Super Trader_USD,Gold Fix,income,USD,3600,0.0,"INVOICE: deposit, Super Trader to USD"
2023-01-14 16:35:00,63_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-14 16:37:00,55_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-14 16:38:00,65_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-14 19:41:00,66_Mega Trade_EUR,19.0,Mega Trade_EUR,Green Field,income,EUR,6300,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-01-14 19:43:00,67_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-14 19:44:00,65_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-14 19:47:00,64_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-14 21:49:00,55_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-14 21:52:00,65_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-14 21:55:00,56_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-14 23:51:00,68_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-14 23:56:00,56_Super Trader_EUR,21.0,Super Trader_EUR,Green Field,income,EUR,7000,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-01-14 23:58:00,57_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-15 00:03:00,66_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-15 01:55:00,67_Proxima LTD_EUR,31.0,Proxima LTD_EUR,Gold Fix,income,EUR,6000,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-01-15 01:57:00,68_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-15 02:01:00,58_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-15 02:08:00,56_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-15 03:56:00,66_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-15 03:59:00,69_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-15 04:00:00,69_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-15 05:54:00,70_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-15 05:59:00,59_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-15 06:06:00,57_Proxima LTD_USD,25.0,Proxima LTD_USD,Gold Fix,income,USD,3500,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-01-15 06:08:00,58_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-15 09:10:00,57_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-15 09:12:00,59_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-15 09:17:00,67_Super Trader_USD,,Super Trader_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-15 12:57:00,60_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-15 13:04:00,60_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-15 13:07:00,71_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-15 15:52:00,72_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-15 15:57:00,61_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-15 16:03:00,61_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,1000,25.0,transfer to fx
2023-01-15 18:46:00,62_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-15 18:51:00,68_Super Trader_USD,25.0,Super Trader_USD,Green Field,income,USD,3500,0.0,"INVOICE: deposit, Super Trader to USD"
2023-01-15 18:53:00,69_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-15 18:57:00,73_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-15 22:49:00,58_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-15 22:53:00,62_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-15 22:59:00,70_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-16 02:02:00,63_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-16 02:06:00,59_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-16 02:07:00,63_Proxima LTD_USD,27.0,Proxima LTD_USD,Green Field,income,USD,5600,0.0,"INVOICE: deposit, Proxima LTD to USD"
2023-01-16 02:09:00,64_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-16 04:57:00,70_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-16 05:01:00,71_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-16 05:02:00,74_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-16 07:57:00,72_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-16 07:57:00,60_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-16 08:00:00,64_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-16 12:02:00,75_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-16 12:03:00,73_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-16 12:08:00,65_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-16 14:06:00,65_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-16 14:10:00,61_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-16 14:13:00,66_Super Trader_EUR,23.0,Super Trader_EUR,Green Field,income,EUR,4800,0.0,"INVOICE: deposit, Super Trader to EUR"
2023-01-16 14:15:00,67_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-16 17:52:00,66_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-16 17:55:00,71_Super Trader_USD,,Super Trader_USD,,outcome,USD,800,20.0,transfer to fx
2023-01-16 18:02:00,76_Mega Trade_EUR,33.0,Mega Trade_EUR,Gold Fix,income,EUR,6400,0.0,"INVOICE: deposit, Mega Trade to EUR"
2023-01-16 18:04:00,77_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-16 19:45:00,62_Mega Trade_USD,29.0,Mega Trade_USD,Green Field,income,USD,7200,0.0,"INVOICE: deposit, Mega Trade to USD"
2023-01-16 19:47:00,63_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-16 19:51:00,72_Super Trader_USD,,Super Trader_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-16 19:57:00,74_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-17 00:03:00,78_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-17 00:09:00,73_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-17 00:16:00,67_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-17 03:09:00,64_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-17 03:13:00,74_Super Trader_USD,31.0,Super Trader_USD,Green Field,income,USD,5400,0.0,"INVOICE: deposit, Super Trader to USD"
2023-01-17 03:15:00,75_Super Trader_USD,,Super Trader_USD,,outcome,USD,900,22.5,transfer to fx
2023-01-17 03:17:00,75_Proxima LTD_EUR,25.0,Proxima LTD_EUR,Green Field,income,EUR,5600,0.0,"INVOICE: deposit, Proxima LTD to EUR"
2023-01-17 03:19:00,76_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,800,17.599999999999998,transfer to fx
2023-01-17 06:17:00,68_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,600,13.2,transfer to fx
2023-01-17 06:21:00,79_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-17 06:24:00,77_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-17 10:14:00,69_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-17 10:20:00,78_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-17 10:21:00,65_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-17 14:25:00,66_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-17 14:26:00,79_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-17 14:32:00,76_Super Trader_USD,,Super Trader_USD,,outcome,USD,600,15.0,transfer to fx
2023-01-17 17:17:00,70_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,1000,22.0,transfer to fx
2023-01-17 17:20:00,80_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-17 17:23:00,68_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,700,17.5,transfer to fx
2023-01-17 20:17:00,67_Mega Trade_USD,,Mega Trade_USD,,outcome,USD,500,12.5,transfer to fx
2023-01-17 20:23:00,71_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-17 20:30:00,80_Proxima LTD_EUR,,Proxima LTD_EUR,,outcome,EUR,900,19.799999999999997,transfer to fx
2023-01-17 23:19:00,72_Super Trader_EUR,,Super Trader_EUR,,outcome,EUR,700,15.399999999999999,transfer to fx
2023-01-17 23:24:00,81_Mega Trade_EUR,,Mega Trade_EUR,,outcome,EUR,500,11.0,transfer to fx
2023-01-17 23:25:00,69_Proxima LTD_USD,,Proxima LTD_USD,,outcome,USD,500,12.5,transfer to fx
